Country,State,cuisine,title,URL,rating,total_time,prep_time,cook_time,description,ingredients_list,instructions,serves,rating_count,calories,carbohydrateContent,cholesterolContent,fiberContent,proteinContent,saturatedFatContent,sodiumContent,sugarContent,fatContent,ingredients,animal_der,milk_der,plant_der,diet_type
US,Georgia,Georgia,The Right Way to Cook Greens!,https://www.allrecipes.com/recipe/218443/the-right-way-to-cook-greens/,4.5,20.0,15.0,5.0,"Learn how to cook greens using bacon drippings, salt, and a cast iron skillet to sauté collards briefly or simmer with water for extra tenderness.","['0.25 cup bacon drippings', '4 bunches collard greens, tough stems removed', 'salt to taste', '3 cups water, or more as needed']","['Heat bacon drippings in a cast iron skillet over medium heat. Cook and stir greens in hot drippings until limp, tender, and significantly reduced in size, 1 to 4 minutes, depending on how tough the greens are. Season with salt and serve straight from the skillet.', 'If you prefer extra-tender greens, add 3 cups water to greens in the skillet; season with salt. Bring to a boil and cook for 1 hour, adding more water as needed.']",4,32,217.0,16.0,14.0,10.0,7.0,6.0,84.0,1.0,16.0,"['drippings', 'greens', 'salt', 'stems', 'bacon', 'water']",bacon,,"drippings, greens, salt, stems, water",nveg
US,Georgia,Georgia,Georgia Cornbread Cake,https://www.allrecipes.com/recipe/233353/georgia-cornbread-cake/,5.0,50.0,10.0,40.0,This Georgia cornbread cake is more like a brown sugar and pecan cake. It's actually made without cornmeal and tastes similar to blonde brownies.,"['4 large eggs, beaten', '1 cup vegetable oil', '1 cup white sugar', '1 cup brown sugar', '2 cups finely chopped pecans', '1.5 cups self-rising flour', '1 teaspoon vanilla extract']","['Preheat the oven to 350 degrees F (175 degrees C). Grease and flour a 9x13-inch baking dish.', 'Beat eggs, oil, white sugar, and brown sugar together in a bowl until smooth. Stir in pecans, flour, and vanilla until incorporated. Pour batter into the prepared baking dish.', 'Bake in the preheated oven until a toothpick inserted into the center comes out clean, 30 to 35 minutes. Remove from the oven and set on a wire rack to cool for 10 minutes.', 'Turn cake out onto a platter and let cool completely.']",12,30,514.0,49.0,62.0,2.0,6.0,4.0,227.0,35.0,34.0,"['eggs', 'sugar', 'extract', 'pecans', 'flour', 'oil', 'vanilla']",eggs,,"sugar, extract, pecans, flour, oil, vanilla",nveg
US,Georgia,Georgia,Dave's Georgia Black-Eyed Peas,https://www.allrecipes.com/recipe/213015/daves-georgia-black-eyed-peas/,4.8,995.0,15.0,980.0,"This tasty black-eyed peas recipe involves cooking the black-eyed peas low and slow with bacon, onion, and ham. Serve with cornbread for a hearty meal.","['2 pounds dried black-eyed peas', '12 cups water', '8 cubes chicken bouillon', '1 pound bacon', '0.5 cup butter', '2 large yellow onions, chopped', '1 pound cooked ham, cut into bite-size pieces', 'salt and black pepper to taste']","['Rinse, pick over, and place peas in a large bowl. Cover with several inches of cool water; let stand 8 hours to overnight. Drain and rinse.', 'Pour water into a large saucepan or stockpot. Add bouillon cubes and bring to a boil, stirring occasionally to dissolve bouillon. Stir in peas; reduce heat and bring to a simmer.', 'Place bacon in a large, deep skillet and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain bacon slices on a paper towel-lined plate. Crumble bacon and set aside.', 'Melt butter in the pan with bacon grease; cook and stir onions until they begin to turn brown at the edges, about 10 minutes. Stir onions and cooking fat into peas; add crumbled bacon, ham, salt, and pepper to taste. Simmer over low heat for 8 hours, stirring every hour.']",16,196,431.0,31.0,51.0,5.0,21.0,10.0,1177.0,1.0,25.0,"['butter', 'peas', 'ham', 'salt', 'bouillon', 'cubes', 'bacon', 'water', 'pepper', 'onions']","ham, bacon",butter,"peas, salt, bouillon, cubes, water, pepper, onions",nveg
US,Georgia,Georgia,Savannah's Best Marinated Portobello Mushrooms,https://www.allrecipes.com/recipe/169278/savannahs-best-marinated-portobello-mushrooms/,4.6,60.0,10.0,50.0,"Marinate portobello mushroom caps for 15 minutes with a mixture of garlic, balsamic vinegar, and soy so they'll be just the right texture after cooking.","['0.5 cup cooking wine', '2 tablespoons dark soy sauce', '2 tablespoons balsamic vinegar', '1 tablespoon olive oil', '2 cloves garlic, minced', '2 large portobello mushroom caps']","['Mix cooking wine, soy sauce, vinegar, oil, and garlic together in the bottom of a baking dish. Place mushroom caps into the baking dish with the gills facing up. Spoon marinade into the cavities, cover with foil, and marinate for 15 minutes.', 'Preheat the oven to 400 degrees F (200 degrees C).', 'Bake in the preheated oven for 25 minutes. Flip mushrooms and bake until mushrooms are tender and juicy, about 8 more minutes.']",2,110,112.0,5.0,0.0,0.0,1.0,1.0,1286.0,3.0,7.0,"['mushroom', 'soy', 'vinegar', 'cloves', 'portobello', 'sauce', 'cooking', 'wine', 'caps', 'oil']",,,"mushroom, soy, vinegar, cloves, portobello, sauce, cooking, wine, caps, oil",vegan
US,Georgia,Georgia,Vidalia Sweet Onion Dip,https://www.allrecipes.com/recipe/204440/vidalia-sweet-onion-dip/,4.8,45.0,5.0,40.0,"Thinly-sliced Vidalia sweet onion is baked in a mixture of mayonnaise, Swiss cheese, and Parmesan cheese for this creamy dip.","['1 cup mayonnaise', '2 cups shredded Swiss cheese', '0.5 cup grated Parmesan cheese', '2 cups thinly sliced Vidalia sweet onion', 'hot sauce, or to taste']","['Preheat oven to 350 degrees F (175 degrees C).', 'Stir the mayonnaise, Swiss cheese, Parmesan cheese, Vidalia onion, and hot sauce together in a casserole dish.', 'Bake in the preheated oven until the edges are golden brown, 30 to 35 minutes. Allow to cool 10 minutes before serving.']",44,60,61.0,1.0,7.0,0.0,2.0,2.0,53.0,0.0,6.0,"['sauce', 'onion', 'vidalia', 'cheese', 'parmesan', 'mayonnaise']",,"mayonnaise, cheese, parmesan","sauce, onion, vidalia",veg
US,Georgia,Georgia,GA Peach Pound Cake,https://www.allrecipes.com/recipe/17635/ga-peach-pound-cake/,4.6,90.0,20.0,70.0,This Georgia peach pound cake can also be made with other fruits such as apple or cherry.,"['1 cup butter or margarine, softened', '2 cups white sugar', '4 eggs', '1 teaspoon vanilla extract', '3 cups all-purpose flour', '1 teaspoon baking powder', '0.5 teaspoon salt', '2 cups fresh peaches, pitted and chopped']","['Preheat oven to 325 degrees F (165 degrees C). Butter a 10 inch tube pan and coat with white sugar.', 'In a large bowl, cream together the butter and sugar until light and fluffy. Add the eggs one at a time, beating well with each addition, then stir in the vanilla. Reserve 1/4 cup of flour for later, and sift together the remaining flour, baking powder and salt. Gradually stir into the creamed mixture. Use the reserved flour to coat the chopped peaches, then fold the floured peaches into the batter. Spread evenly into the prepared pan.', 'Bake for 60 to 70 minutes in the preheated oven, or until a toothpick inserted into the cake comes out clean. Allow cake to cool in the pan for 10 minutes, before inverting onto a wire rack to cool completely.']",16,613,307.0,44.0,77.0,1.0,4.0,8.0,196.0,26.0,13.0,"['eggs', 'butter', 'peaches', 'salt', 'sugar', 'margarine', 'extract', 'flour', 'baking', 'vanilla']",eggs,butter,"peaches, salt, sugar, margarine, extract, flour, baking, vanilla",nveg
US,Georgia,Georgia,Deep-Fried Peanuts,https://www.allrecipes.com/recipe/239295/deep-fried-peanuts/,5.0,10.0,5.0,5.0,Deep-fried peanuts are a Southern delicacy and an excellent crowd-pleasing snack or appetizer.,"['oil, or as needed', '1 cup shelled raw peanuts', 'salt to taste']","['Heat oil in a deep-fryer or large saucepan to 350 degrees F (175 degrees C).', 'Cook peanuts in preheated oil until fragrant and hot, about 2 minutes. Transfer to paper-towel lined plates to drain. Season peanuts with salt.']",16,3,100.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,10.0,"['salt', 'peanuts', 'oil']",,,"salt, peanuts, oil",vegan
US,Georgia,Georgia,Traditional Brunswick Stew,https://www.allrecipes.com/recipe/16384/brunswick-stew/,4.5,180.0,60.0,120.0,"This simple, hearty stew consists of chicken and salt pork with potatoes, beans and other vegetables seasoned with Worcestershire sauce, salt and pepper.","['4 ounces diced salt pork', '2 pounds chicken parts', '8 cups water', '3 potatoes, cubed', '3 onions, chopped', '1 (28 ounce) can whole peeled tomatoes, chopped', '2 cups canned whole kernel corn', '1 (10 ounce) package frozen lima beans', '1 tablespoon Worcestershire sauce', '0.5 teaspoon salt', '0.25 teaspoon ground black pepper']","['In a large pot over high heat, combine the salt pork, chicken and water and bring to a boil. Reduce heat to low, cover and simmer for 45 minutes, or until chicken is tender.', 'Remove chicken and allow to cool until easy to handle. Remove meat and discard the skin and bones. Chop meat into bite size pieces and return to the soup.', 'Add the potatoes, onions, tomatoes, corn, lima beans, Worcestershire sauce, salt and ground black pepper. Stir well and simmer, uncovered, for 1 hour.']",12,37,368.0,26.0,71.0,4.0,28.0,5.0,496.0,4.0,17.0,"['pork', 'tomatoes', 'kernel', 'sauce', 'salt', 'lima', 'beans', 'water', 'ground', 'potatoes', 'pepper', 'corn', 'onions', 'parts', 'worcestershire']",pork,,"tomatoes, kernel, sauce, salt, lima, beans, water, ground, potatoes, pepper, corn, onions, parts, worcestershire",nveg
US,Georgia,Georgia,Peach Cobbler VI,https://www.allrecipes.com/recipe/18469/peach-cobbler-vi/,4.5,45.0,15.0,30.0,This is a wonderful Southern recipe... very easy and tastes great!,"['1 cup all-purpose flour', '0.5 cup brown sugar', '0.5 cup white sugar', '2 teaspoons baking powder', '0.5 teaspoon salt', '1 teaspoon vanilla extract', '0.75 cup milk', '0.5 cup margarine, melted', '1 (29 ounce) can sliced canned peaches, drained', '1 teaspoon ground cinnamon']","['Preheat oven to 400 degrees F (200 degrees C). Grease a 9x9-inch baking dish.', 'In a large bowl, combine flour, brown sugar, white sugar, baking powder, salt, and vanilla. Pour milk into dry ingredients, and then stir in melted margarine. Mix thoroughly.', 'Pour mixture into prepared baking pan. Arrange peaches on top and sprinkle with cinnamon. Bake in preheated oven until golden brown, about 30 minutes.']",8,543,299.0,47.0,2.0,2.0,3.0,2.0,383.0,33.0,12.0,"['peaches', 'milk', 'salt', 'cinnamon', 'sugar', 'margarine', 'extract', 'ground', 'flour', 'vanilla']",,milk,"peaches, salt, cinnamon, sugar, margarine, extract, ground, flour, vanilla",veg
US,Georgia,Georgia,Grandpa's Tomato Gravy,https://www.allrecipes.com/recipe/198514/grandpas-tomato-gravy/,4.6,60.0,15.0,45.0,"A simple Southern tomato gravy that can be served over rice, pasta, biscuits, or grits.","['8 slices bacon, cut into 1/2 inch pieces', '1 large onion, chopped', '2 (28 ounce) cans diced tomatoes', '1 (14 ounce) can tomato sauce', '1 teaspoon white sugar, or more to taste', '0.5 teaspoon ground black pepper, or to taste', '1 tablespoon butter']","['Place the bacon in a Dutch oven, and cook over medium heat, stirring occasionally, until the fat starts to cook out, about 2 minutes. Add the onion; cook and stir until the onion has softened and turned translucent, about 5 minutes. Stir in the diced tomatoes and tomato sauce to the pan. Season with sugar and black pepper. Simmer until the sauce is reduced by at least 1/4 and up to 1/3, 30 to 45 minutes. Stir in the butter just before serving.']",10,28,163.0,9.0,18.0,2.0,5.0,4.0,650.0,7.0,11.0,"['butter', 'tomatoes', 'onion', 'sugar', 'bacon', 'ground', 'pepper']",bacon,butter,"tomatoes, onion, sugar, ground, pepper",nveg
US,Georgia,Georgia,Fourteen Layer Chocolate Cake,https://www.allrecipes.com/recipe/16480/fourteen-layer-chocolate-cake/,3.4,50.0,20.0,30.0,Fourteen very thin layers with chocolate between each layer. Hope you enjoy this! I am from Georgia and make it all the time for church functions and family reunions.,"['0.5 cup shortening', '0.5 cup butter', '2 cups white sugar', '6 eggs', '3 cups milk', '3 cups self-rising flour', '2 teaspoons vanilla extract', '3 cups white sugar', '1 cup butter', '0.5 cup unsweetened cocoa powder', '0.25 cup water', '2 cups evaporated milk']","['Preheat oven to 350 degrees F (175 degrees C). Grease and flour 4 or 5 - 8 inch round cake pans.', 'In a large bowl, cream together the shortening, 1/2 cup butter and 2 cups sugar until light and fluffy. Add the eggs one at a time, beating well with each addition, then stir in the vanilla. Add the flour alternately with the 3 cups milk; beat well. Pour 1/4 cup of batter into each prepared pan, and spread evenly. You will need to bake the layers in two or three batches.', 'Bake for 5 to 7 minutes in the preheated oven, just until the layers are dried out. Do not brown.', 'To make the frosting: In a saucepan over medium heat, combine 3 cups sugar, 1 cup butter, cocoa, water and 2 cups evaporated milk. Bring the mixture to a rolling boil, stirring frequently, then boil for 2 minutes. Remove from heat and beat for one minute with an electric mixer. Stack cake layers with icing in between, letting the icing run down the sides of the cake. Smooth the sides and top with the remaining icing.']",14,48,725.0,99.0,151.0,2.0,10.0,19.0,571.0,78.0,34.0,"['eggs', 'butter', 'milk', 'cocoa', 'sugar', 'extract', 'water', 'flour', 'vanilla']",eggs,"butter, milk","cocoa, sugar, extract, water, flour, vanilla",nveg
US,Georgia,Georgia,Georgia Cracker Salad,https://www.allrecipes.com/recipe/85816/georgia-cracker-salad/,4.3,22.0,12.0,10.0,"Crackers are tossed with tomato, egg and green onion in the quick mayonnaise salad. This is a traditional Southern salad. Best if eaten immediately upon preparing.","['1 (4 ounce) packet saltine crackers', '1 large tomato, chopped', '3 green onions, finely chopped', '1.5 cups mayonnaise', '1 hard-cooked egg, chopped', 'salt and freshly ground black pepper to taste']","['Coarsely crumble the saltines into a medium bowl. Mix in the tomato, onions and mayonnaise. Stir in the hard-cooked egg, and season with salt and pepper.']",4,27,769.0,30.0,84.0,2.0,6.0,11.0,853.0,3.0,71.0,"['packet', 'crackers', 'salt', 'tomato', 'saltine', 'ground', 'pepper', 'egg', 'onions', 'mayonnaise']",egg,mayonnaise,"packet, crackers, salt, tomato, saltine, ground, pepper, onions",nveg
US,Georgia,Georgia,Lime Fluff,https://www.allrecipes.com/recipe/18312/lime-fluff/,4.6,60.0,5.0,55.0,"A Georgia favorite! Great with everything! Make a lot for large gatherings, it disappears quickly! You can use any kind of nuts you like; adjust the amount to suit your preference.","['1 (6 ounce) package lime flavored Jell-O® mix', '1 (8 ounce) container frozen whipped topping, thawed', '1 (20 ounce) can crushed pineapple with juice', '1 (16 ounce) container sour cream', '1 (16 ounce) package miniature marshmallows', '1 cup chopped pecans']","['In a large bowl, mix together gelatin, whipped topping, pineapple with juice, sour cream, marshmallows, and pecans. Cover and chill in refrigerator for at least 1 hour. Serve cold.']",9,56,532.0,76.0,22.0,2.0,6.0,12.0,152.0,57.0,24.0,"['juice', 'cream', 'miniature', 'container', 'mix', 'jello', 'pineapple', 'pecans', 'marshmallows']",,cream,"juice, container, miniature, mix, jello, pineapple, pecans, marshmallows",veg
US,Georgia,Georgia,Georgia Spiced Peaches,https://www.allrecipes.com/recipe/9404/georgia-spiced-peaches/,4.5,0.0,0.0,0.0,"This is an old, old recipe from relatives in Georgia.","['19 pounds firm ripe peaches', '7 pounds white sugar', '2 cups distilled white vinegar', '1 quart water', '24 whole cloves', '3 tablespoons crushed cinnamon stick']","['Peel peaches and set aside. In a large pot over medium high heat, boil sugar, vinegar and water until the syrup is moderately thick.', 'Add cloves, cinnamon and peaches. Bring to boil stirring occasionally until the peaches can be pierced to the pit with a fork.', 'Fill sterilized canning jars with peaches. Continue boiling syrup until heavy and add to peaches to cover.', 'In a large stock pot, pour water half way to top with boiling water. Using a holder, carefully lower jars into pot. Leave a 2-inch space between jars. Add more boiling water to cover them, about 2 inches above the tops. Bring to a boil and cover, processing for 35 minutes. Remove jars from pot. Put jars on a wood or cloth surface, several inches apart and allow to cool. Jars will be sealed.']",100,26,140.0,36.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,"['peaches', 'vinegar', 'cloves', 'sugar', 'ripe', 'water', 'stick']",,,"peaches, vinegar, cloves, sugar, ripe, water, stick",vegan
US,Georgia,Georgia,Lemony Caesar Salad Dressing,https://www.allrecipes.com/recipe/229064/lemony-caesar-salad-dressing/,4.4,15.0,15.0,0.0,Fresh lemon juice and extra light olive oil give a fresh taste to the classic creamy salad dressing. Serve over torn romaine lettuce leaves with a sprinkling of croutons.,"['3 cloves garlic, peeled', '3 anchovy fillets', '6 tablespoons grated Parmesan cheese', '1 cup extra light olive oil', '0.5 cup fresh lemon juice', '1 teaspoon Dijon mustard', '1 teaspoon dry mustard', '0.5 teaspoon kosher salt', '0.25 teaspoon black pepper']","['Place garlic, anchovies, Parmesan cheese, olive oil, lemon juice, Dijon mustard, dry mustard, kosher salt, and black pepper into a blender; cover and pulse several times to break up the garlic. Blend until dressing is smooth and creamy, about 1 minute.']",12,23,178.0,1.0,3.0,0.0,1.0,3.0,166.0,0.0,20.0,"['juice', 'cloves', 'salt', 'lemon', 'fillets', 'kosher', 'cheese', 'parmesan', 'pepper', 'dijon', 'light', 'mustard', 'oil']",,"cheese, parmesan","juice, cloves, salt, lemon, fillets, kosher, pepper, dijon, light, mustard, oil",veg
US,Georgia,Georgia,Georgia Sunset,https://www.allrecipes.com/recipe/105670/georgia-sunset/,3.5,5.0,5.0,0.0,Brandy and peach schnapps make a beautiful and deliciously fruity Georgia sunset cocktail.,"['1 cup ice cubes, or as needed', '1 (1.5 fluid ounce) jigger brandy', '1 (1.5 fluid ounce) jigger peach schnapps', '1 fluid ounce grenadine syrup', '0.25 cup chilled lemon-lime soda']","['Fill a cocktail shaker with ice; add brandy, peach schnapps, and grenadine. Cover and shake until the outside of the shaker has frosted. Strain into a glass.']",1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['peach', 'syrup', 'jigger', 'schnapps', 'ice', 'cubes', 'fluid', 'soda', 'grenadine', 'brandy']",,,"peach, syrup, jigger, schnapps, ice, cubes, fluid, soda, grenadine, brandy",vegan
US,Georgia,Georgia,Ratatouille Bake,https://www.allrecipes.com/recipe/200877/ratatouille-bake/,4.6,60.0,15.0,45.0,"Garden veggies, including eggplant and zucchini, are layered onto ready-made cheese ravioli, topped with mozzarella cheese, and baked.","['1 tablespoon olive oil', '5 cloves garlic, minced', '1 onion, chopped', '2 cups peeled and diced eggplant', '2 cups chopped zucchini', '1 green bell pepper, chopped', '1 (14.5 ounce) can diced tomatoes', '1 tablespoon dried basil', '1 tablespoon dried parsley', '0.5 teaspoon salt', '0.125 teaspoon black pepper', '1 (8 ounce) package frozen cheese ravioli', '0.75 cup shredded mozzarella cheese']","['Preheat oven to 350 degrees F (175 degrees C); spray a 2 1/2-quart baking dish with cooking spray.', 'Heat the olive oil in a large skillet over medium heat; cook and stir the garlic, onion, and eggplant with the garlic until the vegetables have begun to soften, about 8 minutes. Stir in the zucchini, bell pepper, tomatoes, basil, parsley, salt, and black pepper; bring the mixture to a boil, stirring frequently. Reduce heat to medium-low and simmer until the vegetables are tender, about 20 minutes.', 'Cook the frozen ravioli as directed on the package; drain. Spread the cooked ravioli in a layer into the bottom of the prepared baking dish; spoon the hot vegetables over the ravioli. Sprinkle with the cheese.', 'Bake in the preheated oven until the casserole is bubbling and the cheese is melted, about 20 minutes.']",6,526,188.0,22.0,24.0,4.0,10.0,3.0,449.0,5.0,8.0,"['bell', 'tomatoes', 'basil', 'cloves', 'salt', 'zucchini', 'onion', 'ravioli', 'eggplant', 'mozzarella', 'cheese', 'pepper', 'parsley', 'oil']",,"mozzarella, cheese","bell, tomatoes, basil, cloves, salt, zucchini, onion, ravioli, eggplant, pepper, parsley, oil",veg
US,Georgia,Georgia,Georgia's Tennessee Jam Cake,https://www.allrecipes.com/recipe/136566/georgias-tennessee-jam-cake/,4.8,65.0,25.0,40.0,"This rich holiday dessert was invented by my grandmother and is a tradition in our house over Christmas. These ingredients were originally the authentic thing -- homemade jam, buttermilk out of the churn, and walnuts you gather and crack yourself. Now we use purchased items, but the cake is just as good. Frost with homemade caramel frosting, or your favorite cream cheese frosting.","['1 cup butter, softened', '2 cups white sugar', '8 eggs', '2 teaspoons baking soda', '2 tablespoons water', '2 cups seedless blackberry jam', '3.5 cups all-purpose flour', '1.5 teaspoons ground cloves', '2 teaspoons ground nutmeg', '1 tablespoon ground cinnamon', '1 teaspoon salt', '1 cup buttermilk', '1 cup chopped black walnuts', '0.5 cup golden raisins']","['Preheat the oven to 350 degrees F (175 degrees C). Grease three 8 or 9 inch round cake pans and set aside.', 'In a large bowl, beat butter and sugar until light and fluffy. Add eggs one at a time, mixing until each one is blended in. Dissolve the baking soda in the water; stir into the batter along with the blackberry jam. Combine the flour, cloves, nutmeg, cinnamon and salt; stir into the batter by hand, alternating with the buttermilk. Fold in the black walnuts and raisins if using. Divide the batter equally between the three pans, and spread in an even layer.', 'Bake in the preheated oven until the top of the cakes spring back when lightly touched, about 35 minutes. Cool in the pans until cool enough to handle, then invert the cakes over a wire rack and remove pans to cool completely.']",12,21,685.0,107.0,166.0,3.0,12.0,11.0,583.0,73.0,26.0,"['blackberry', 'eggs', 'butter', 'buttermilk', 'cloves', 'cinnamon', 'salt', 'sugar', 'jam', 'soda', 'water', 'ground', 'walnuts', 'flour', 'raisins']",eggs,butter,"blackberry, buttermilk, cloves, salt, cinnamon, sugar, jam, soda, water, ground, walnuts, flour, raisins",nveg
US,Georgia,Georgia,Prune Cake,https://www.allrecipes.com/recipe/229642/prune-cake/,4.6,85.0,30.0,55.0,"This rich spice cake is made with buttermilk, cooked dried plums, and chopped pecans, then topped with a sweet buttermilk icing.","['1 cup pitted prunes', '0.5 cup water', '2 cups all-purpose flour', '1.5 cups white sugar', '1 tablespoon ground allspice', '1 teaspoon baking soda', '1 teaspoon ground nutmeg', '1 teaspoon ground cinnamon', '0.5 teaspoon salt', '1 cup vegetable oil', '1 cup buttermilk', '2 eggs, lightly beaten', '1.5 cups chopped pecans', '1 cup white sugar', '0.5 cup margarine', '0.5 cup buttermilk', '1 teaspoon vanilla extract', '2 tablespoons corn syrup, such as Karo®']","['Combine prunes and water in a small saucepan over medium-high heat. Bring to a boil, reduce heat to low, and simmer until prunes are tender, about 5 minutes. Drain and set aside.', 'Preheat oven to 350 degrees F (175 degrees C). Grease and flour a fluted tube pan (such as a Bundt®).', 'Mix flour, 1 1/2 cups sugar, allspice, baking soda, nutmeg, cinnamon, and salt together in a mixing bowl. Combine vegetable oil, 1 cup buttermilk, and eggs in a separate bowl; pour them into the flour mixture. Mix until fully incorporated. Use an electric mixer to blend in the drained prunes; the mixer will break them up a bit. Stir in the chopped pecans.', 'Pour batter into prepared pan and bake in preheated oven until a tester comes out clean, about 45 minutes. Remove cake from oven and allow it to cool for at least 10 minutes on a wire rack.', 'To make icing, combine 1 cup sugar, margarine, 1/2 cup buttermilk, vanilla extract, and corn syrup in a saucepan and bring it to a boil over medium-high heat. Boil for a full 5 minutes, stirring occasionally.', 'Invert cake onto a platter and pour hot icing over the cake.']",12,11,631.0,73.0,29.0,3.0,6.0,5.0,336.0,51.0,37.0,"['cinnamon', 'salt', 'soda', 'ground', 'pecans', 'buttermilk', 'syrup', 'allspice', 'margarine', 'extract', 'flour', 'karo', 'vanilla', 'eggs', 'sugar', 'prunes', 'water', 'baking', 'oil', 'nutmeg', 'corn']",eggs,,"cinnamon, salt, soda, ground, pecans, buttermilk, syrup, allspice, margarine, extract, flour, karo, vanilla, sugar, prunes, water, baking, oil, nutmeg, corn",nveg
US,Georgia,Georgia,South Georgia Biscuits,https://www.allrecipes.com/recipe/84515/south-georgia-biscuits/,4.4,22.0,10.0,12.0,"These are traditional hand-formed South Georgia biscuits as made by my family for generations. Unlike most recipes, these biscuits are formed entirely by hand, not rolled and cut. Once you master the technique, you can make them very quickly and will find the texture and appearance to be much better than rolled biscuits.","['2.5 cups all-purpose flour', '1 tablespoon baking powder', '1 teaspoon salt', '0.5 cup shortening', '1 cup whole milk']","['Preheat the oven to 450 degrees F (220 degrees C).', 'In a large bowl, stir together the flour, baking powder and salt. Cut in shortening with a pastry blender or by rubbing between your fingers until the lumps are smaller than peas. Pour in the milk all at once, and stir with a large spoon until dough is evenly moist. It should be sticky.', ""Flour your hands, and knead the dough lightly for 3 or 4 turns, adding just enough flour so that it doesn't stick to your hands. Let the dough rest for a minute or two."", ""With well-floured hands, pinch off pieces of dough (about 12) and pat lightly into balls. Don't over work the dough. Place about 2 inches apart on ungreased baking sheets. With floured knuckles, press each ball down to about 1/2 inch thickness."", 'Bake for 11 to 12 minutes in the preheated oven, until browned on the bottom. Serve hot with butter.']",12,64,183.0,21.0,2.0,1.0,3.0,3.0,286.0,1.0,10.0,"['salt', 'baking', 'milk', 'flour']",,milk,"salt, baking, flour",veg
US,Georgia,Georgia,Simple Mint Julep,https://www.allrecipes.com/recipe/255947/simple-mint-julep/,5.0,5.0,5.0,0.0,"Mint, bourbon, and sugar are mixed with ice in this classic mint julep recipe that is quick and easy to prepare for the Kentucky derby.","['0.25 cup water', '1 teaspoon white sugar', '5 fresh mint leaves, or to taste', '1 (1.5 fluid ounce) jigger bourbon, or more to taste', '4 ice cubes, or as desired']","['Place a tall glass in the freezer until frosted.', 'Mix water and sugar together in the frosted glass until sugar is dissolved. Twist mint leaves to release the scent and flavor from each leaf; add to glass. Fill the glass 1/4-full with bourbon; add ice. Garnish the glass with mint leaf.']",1,1,121.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,"['mint', 'jigger', 'ice', 'sugar', 'cubes', 'leaves', 'fluid', 'water', 'bourbon']",,,"mint, jigger, ice, sugar, cubes, leaves, fluid, water, bourbon",vegan
US,Georgia,Georgia,Oyster Stew Christmas Eve Recipe,https://www.allrecipes.com/recipe/220238/oyster-stew-christmas-eve-recipe/,4.7,35.0,10.0,25.0,"A little Louisiana-style hot sauce gives this oyster stew a bit of a kick, while the green onion and red bell pepper add color.","['0.25 cup butter', '1 cup finely chopped celery', '0.5 cup chopped green onion', '0.5 cup chopped red bell pepper', '2 pints half-and-half', '1 teaspoon dried parsley', 'salt and ground black pepper to taste', '1 (12 ounce) can oysters', '2 dashes Louisiana-style hot sauce']","['Melt the butter in a large saucepan over medium heat until it begins to foam.', 'Cook and stir the celery, onion, and red bell pepper in the hot butter until soft, about 10 minutes.', 'Stir the half-and-half and parsley through the vegetable mixture; season with salt and black pepper.', 'Continue cooking until the mixture just begins to boil; add the oysters and any liquid from the can to the stew along with Louisiana-style hot sauce. Bring the mixture to a simmer and cook until the oysters begin to curl, 10 to 15 minutes more.', 'Remove the saucepan from heat and allow the stew to sit 5 minutes before serving.']",6,16,352.0,12.0,114.0,1.0,9.0,19.0,209.0,1.0,30.0,"['bell', 'butter', 'celery', 'sauce', 'salt', 'onion', 'oysters', 'dashes', 'ground', 'pepper', 'parsley']",oysters,butter,"bell, celery, sauce, salt, onion, dashes, ground, pepper, parsley",nveg
US,Georgia,Georgia,Georgia Caviar,https://www.allrecipes.com/recipe/20897/georgia-caviar/,4.4,585.0,15.0,570.0,Black-eyed peas in a zesty marinade make a wonderful dip for tortilla chips or bread. Serve at room temperature.,"['1 pound dry black-eyed peas', '2 cups Italian-style salad dressing', '0.5 cup diced jalapeno chile pepper', '1.5 cups finely chopped onion', '2 ounces diced pimento peppers, drained', '1 tablespoon minced garlic', '2 cups diced green bell pepper', '1 pinch ground black pepper']","['Place black-eyed peas in a large saucepan with enough water to cover. Bring to a boil. Reduce heat and simmer 90 minutes, or until black-eyed peas are tender.', 'Drain black-eyed peas. Cover with Italian-style salad dressing.', 'In a large bowl, mix together jalapeno, onion, pimento peppers, garlic, green bell pepper, and ground black pepper. Toss in black-eyed pea mixture. Chill in the refrigerator 8 hours or overnight before serving.']",12,10,258.0,31.0,0.0,5.0,10.0,2.0,656.0,8.0,12.0,"['bell', 'peas', 'peppers', 'onion', 'salad', 'ground', 'pepper', 'chile']",,,"bell, peas, peppers, onion, salad, ground, pepper, chile",vegan
